id_ligne;sens;societe;raison_sociale;campagne_appro;date_operation;nom_mois_date_operation;annee_date_operation;code_site;bon_origine;code_type_document;numero_bon;code_type_ligne;responsable_region;technicien;code_tiers;tiers_facture;code_famille;famille_2;famille_3;code_produit;libelle_produit;dose_hectare;pourcentage_azote;quantite;reste_a_livrer;unite;prix_net;montant_ht;facture;created_at;updated_at;data_hash
1461339;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;154;;BLF;BLF-INT0060797;1;MANDRET BENOIT;BRESSON Florian;1966;EARL FURTIN NICOLAS;44;PROD.AG.FILM/FILET/SAC;PROD.AG.SACHERIE;20011823;SAC EVPP PLEIN  500L;0.000000;0.0000;3.0000;0.0000;UNITE;5.000000;15.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3aa3c65375ce58a42547d499efd3d16c
1442362;V;1000001;INTERVAL;2025-2026;01/12/2025 01:00;December;2025;111;;BCCF;BCCF-INT0007509;1;BILLARD CHRISTOPHE;BOLLOTTE Benoit;12185;EARL DE L' ESPERANCE;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20004115;SUPERPHOSPHATE 45 GR VRAC;0.000000;0.0000;4.4000;4.4000;Tonne;651.000000;2864.40;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f05e62ef04bc74d471330bb70fa24c27
1451850;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;137;;BLF;BLF-INT0059115;1;BIGAND CHRISTOPHE;VANHOORNE Thibaut;16969;Mr Jérôme TISSERAND;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20004115;SUPERPHOSPHATE 45 GR VRAC;0.000000;0.0000;0.2800;0.0000;Tonne;651.000000;182.28;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;90e11ad3e6adb14cc68efe19dc348927
1489852;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;103;BCCF-INT0004906;BLNF;BLNF-INT0011154;1;MANDRET BENOIT;BRESSON Florian;2467;EARL RADIX GERALD;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20001190;CHLORURE DE POTASSE UAB GR VRAC;0.150000;0.0000;5.3500;0.0000;Tonne;445.000000;2380.75;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;2cfd3d73bae74678b4749105f936c0a8
1427504;V;1000001;INTERVAL;2025-2026;16/10/2025 02:00;October;2025;154;BCCF-INT0004566;BLNF;BLNF-INT0010507;1;MANDRET BENOIT;BRESSON Florian;1068;EARL  DANY ANDREY;42;SEMENCES BLES;SEM. BLE HIVER;20021047;BLE INTENSITY R1 VIGYM  25KG;0.150000;0.0000;0.2000;0.0000;Tonne;551.500000;110.30;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;65d38107e683c6a2c8057d346641aead
1427313;V;1000001;INTERVAL;2025-2026;16/10/2025 02:00;October;2025;166;BCCF-INT0002806;BLNF;BLNF-INT0010493;1;SACCOMANI BENOIT;SACCOMANI Benoit;50116;Mme VALENTINE GARNIER;42;SEMENCES BLES;SEM. BLE HIVER;20021134;BLE SY ADMIRATION R1 VIGYM  25KG;0.150000;0.0000;0.3000;0.0000;Tonne;551.500000;165.45;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7cbf7bd68b0d697bfec721efd3f196ca
1429560;V;1000001;INTERVAL;2025-2026;17/10/2025 02:00;October;2025;1ET;BCCF-INT0001186;BLNF;BLNF-INT0010628;1;MANDRET BENOIT;TISSOT Stéphane;49449;EARL DES CHAMPS VIVANTS;42;SEMENCES BLES;SEM. BLE HIVER;20021746;BLE KWS CONSTELLUM R1 VIGYM  600KG;0.000000;0.0000;1.8000;0.0000;Tonne;634.500000;1142.10;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;593b95e766738535021fd375fdd06624
1503989;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013173;1;MANDRET BENOIT;TISSOT Stéphane;2501;GAEC DE LA COUR (70);41;HERBICIDES;HERB.SOJA/POIS;20015641;CORUM                  5L;1.250000;0.0000;10.0000;0.0000;LITRE;65.000000;650.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;97bdad4ccfa3bc01ebc341b52a07800e
1503869;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;152;;BCCF;BCCF-INT0013151;1;MANDRET BENOIT;ROBLIN Yohann;1959;EARL DUVERNOY;41;MOLLUSCICIDE;MOLLUSCICIDE;20017618;IRONMAX PRO BOX        300KG;7.000000;0.0000;300.0000;0.0000;KILO;4.440000;1332.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1ff2b4e1c1a6fbd850379afb313ca6a8
1503920;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013163;1;MANDRET BENOIT;TISSOT Stéphane;20665;SCEA LUCOVAL;41;HERBICIDES;HERB.SOJA/POIS;20015641;CORUM                  5L;1.250000;0.0000;15.0000;0.0000;LITRE;65.000000;975.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;276a0efb6ce628aac9771606e1b5f001
1442548;V;1000001;INTERVAL;2025-2026;03/11/2025 01:00;November;2025;113;;BLF;BLF-INT0056575;1;MANDRET BENOIT;TISSOT Stéphane;50392;SCEA DU REVERS DE MONTVAUDON;41;MOLLUSCICIDE;MOLLUSCICIDE;20013719;SLUXX HP               20KG;7.000000;0.0000;200.0000;0.0000;KILO;4.570000;914.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7bce01627343db97bb45655e8261ea98
1430383;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;175;;BLF;BLF-INT0054282;1;BONNEMAILLE ÉRIC;BLANDIN Alain;1451;GAEC DU TRAGE;41;MOLLUSCICIDE;MOLLUSCICIDE;20020510;TECHNO INTENS          15KG;4.000000;0.0000;90.0000;0.0000;KILO;4.860000;437.40;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;2be2e0a4eefe4488713d9bf6557d1821
1429789;V;1000001;INTERVAL;2025-2026;17/10/2025 02:00;October;2025;175;;BLF;BLF-INT0054053;1;BONNEMAILLE ÉRIC;BLANDIN Alain;1092;GAEC D' AUROY;41;MOLLUSCICIDE;MOLLUSCICIDE;20020510;TECHNO INTENS          15KG;4.000000;0.0000;30.0000;0.0000;KILO;4.860000;145.80;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a19b9ad6ec2472da835a6c7e068834d8
1489213;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;117;;BCCF;BCCF-INT0012346;1;MANDRET BENOIT;TISSOT Stéphane;2601;EARL DES CHARMES (PIN);41;HERBICIDES;HERB.SOJA/POIS;20015641;CORUM                  5L;1.250000;0.0000;25.0000;0.0000;LITRE;65.000000;1625.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;2edb553c7e6833ee762f5435f6a873f7
307888;V;1000001;INTERVAL;2021-2022;02/11/2021 01:00;November;2021;1BM;;BLF;1,111E+17;1;;;49919;JARDIVAL SOREAL;43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.5000;0.0000;Tonne;600.300000;300.15;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307902;V;1000001;INTERVAL;2021-2022;30/11/2021 01:00;November;2021;158;;BLF;1,111E+17;1;;;49919;JARDIVAL SOREAL;43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.7000;0.0000;Tonne;600.300000;420.21;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
313077;V;1000001;INTERVAL;2021-2022;07/01/2022 01:00;January;2022;1AA;;BLF;1,111E+17;1;VIGNE;DAVID Raphael;30018;SCV DES DOMAINES HENRI MAIRE;46;MATERIEL CAVE;CUVE;20009840;SOF ANNEAU NOIR DL 600;0.000000;0.0000;1.0000;0.0000;UNITE;28.260000;28.26;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;2341895c3e40c2e4fd46d4f6e4514c77
1503477;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;175;;BCCNF;BCCNF-INT1007349;1;BONNEMAILLE ÉRIC;BLANDIN Alain;5499;Mme MARIE ANDREE DROUOT EI;44;PROD.AG.FILM/FILET/SAC;PROD.AG.FILM ENRUBANNAGE;20014608;FILM ENRU TRIOWRAP VERT OLIVE 750MM;0.000000;0.0000;1.0000;0.0000;BOBINE;77.900000;77.90;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3fafc23fe9f61225d6fd428e83a25edd
1451506;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;175;;BLF;BLF-INT0059032;1;BONNEMAILLE ÉRIC;BLANDIN Alain;50039;GAEC GEIGER;41;MOLLUSCICIDE;MOLLUSCICIDE;20020510;TECHNO INTENS          15KG;4.000000;0.0000;15.0000;0.0000;KILO;4.880000;73.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;8258ca4214ac347068918d91b6c13105
1488477;V;1000001;INTERVAL;2025-2026;30/12/2025 01:00;December;2025;166;;BCCF;BCCF-INT0012293;1;SACCOMANI BENOIT;SACCOMANI Benoit;11932;EARL DU BONNIER;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;100.0000;0.0000;LITRE;2.290000;229.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;97d0c7a9f867c8ac79858356370bf0eb
1488627;V;1000001;INTERVAL;2025-2026;30/12/2025 01:00;December;2025;166;;BCCF;BCCF-INT0012312;1;SACCOMANI BENOIT;SACCOMANI Benoit;13482;EARL SOMMEILLARD;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;60.0000;0.0000;LITRE;2.290000;137.40;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;5ff66564c042e80aca146b5caa987d08
1488526;V;1000001;INTERVAL;2025-2026;30/12/2025 01:00;December;2025;166;;BCCF;BCCF-INT0012296;1;SACCOMANI BENOIT;SACCOMANI Benoit;21316;EARL DE LA GRANGE;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;110.0000;0.0000;LITRE;2.290000;251.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6f6961bafe6b77880ce5f08f80f8015c
1503870;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;152;;BCCF;BCCF-INT0013151;1;MANDRET BENOIT;ROBLIN Yohann;1959;EARL DUVERNOY;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;320.0000;0.0000;LITRE;2.290000;732.80;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9e82424cf123e2bafdc777141c277809
1452020;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;1AS;;BLF;BLF-INT0059168;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;50375;EARL ELEVAGE ALM;43;ALIMENT MINERAUX VITAMINES;Gamme minéral;20020973;SANTAL LIB             25KG;0.000000;0.0000;0.0250;0.0000;Tonne;1227.000000;30.68;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;8fa499701cdd3ec67d029fb469fc05a8
1461259;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;1AS;;BLF;BLF-INT0060769;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;45473;GAEC CUCHE;43;ALIMENT MINERAUX VITAMINES;Gamme minéral;20007840;SANTAL LACTALYS 5/25/5 SE P-BOX  500KG;0.000000;0.0000;0.5000;0.0000;Tonne;1218.000000;609.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f2e1ee97caa8e34c1c9b12946c38aac9
1444215;V;1000001;INTERVAL;2025-2026;07/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057132;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49901;GAEC DES AUBERGES;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0410;0.0000;Tonne;433.000000;17.75;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1470592;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060311;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;43908;Mr JACKY MARION;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0750;0.0000;Tonne;433.000000;32.48;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1470602;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060313;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49403;GAEC DU LEVANT;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.1000;0.0000;Tonne;433.000000;43.30;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1443729;V;1000001;INTERVAL;2025-2026;25/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056973;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49445;GAEC BART;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0850;0.0000;Tonne;433.000000;36.81;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1443802;V;1000001;INTERVAL;2025-2026;26/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056992;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49606;Mr ANTOINE CORIOU;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0590;0.0000;Tonne;433.000000;25.55;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1443946;V;1000001;INTERVAL;2025-2026;01/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057056;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;43908;Mr JACKY MARION;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0770;0.0000;Tonne;433.000000;33.34;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1520121;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0014234;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3323;Mr BERNARD PARIS;41;HERBICIDES;HERB.SOJA/POIS;20018575;INIGO                  5L;3.000000;0.0000;15.0000;0.0000;LITRE;30.000000;450.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9f9fe6dc7cb9d7c06dd027689f5dae54
1489826;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;144;;BCCF;BCCF-INT0012375;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;3394;EARL DE LA BARRIERE;41;HERBICIDES;HERB.SOJA/POIS;20018575;INIGO                  5L;3.000000;0.0000;15.0000;0.0000;LITRE;30.000000;450.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4815aaff6c9c64df2c703af8bf2c80a7
307904;V;1000001;INTERVAL;2021-2022;19/11/2021 01:00;November;2021;162;;BLF;1,111E+17;1;;;49919;JARDIVAL SOREAL;43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;1.0000;0.0000;Tonne;600.300000;600.30;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307908;V;1000001;INTERVAL;2021-2022;25/11/2021 01:00;November;2021;1BO;;BLF;1,111E+17;1;;;49919;JARDIVAL SOREAL;43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.1500;0.0000;Tonne;600.300000;90.05;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307911;V;1000001;INTERVAL;2021-2022;09/11/2021 01:00;November;2021;188;;BLF;1,111E+17;1;;;49919;JARDIVAL SOREAL;43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.2000;0.0000;Tonne;600.300000;120.06;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307925;V;1000001;INTERVAL;2021-2022;09/10/2021 02:00;October;2021;1AS;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307932;V;1000001;INTERVAL;2021-2022;15/10/2021 02:00;October;2021;1AS;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307945;V;1000001;INTERVAL;2021-2022;11/10/2021 02:00;October;2021;1AA;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307956;V;1000001;INTERVAL;2021-2022;23/10/2021 02:00;October;2021;148;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307973;V;1000001;INTERVAL;2021-2022;07/09/2021 02:00;September;2021;112;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307976;V;1000001;INTERVAL;2021-2022;28/09/2021 02:00;September;2021;112;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1460732;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;104;;BLF;BLF-INT0060684;1;MANDRET BENOIT;JEANNIN Paul;2316;GAEC DU FAYARD;41;MOLLUSCICIDE;MOLLUSCICIDE;20017614;IRONMAX PRO            20KG;7.000000;0.0000;100.0000;0.0000;KILO;4.770000;477.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0cafff29b8111687985c362365c565f3
1503917;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013163;1;MANDRET BENOIT;TISSOT Stéphane;20665;SCEA LUCOVAL;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;30.0000;0.0000;LITRE;2.290000;68.70;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;8ef13b1133d493202602c93ea874d42f
1519738;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;117;;BCCF;BCCF-INT0014188;1;MANDRET BENOIT;TISSOT Stéphane;3648;GAEC LES BOUTTETS;40;OLIGO ELEMENTS;OLIGOS COLZA;20021333;OLEOPRO BMO            10L;3.000000;0.0000;60.0000;0.0000;LITRE;5.700000;342.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;5c88923dfdf4cc2f35088c1edcb38606
1489249;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0012347;1;MANDRET BENOIT;TISSOT Stéphane;2449;EARL OUDIN STEPHANE;40;OLIGO ELEMENTS;OLIGOS COLZA;20021333;OLEOPRO BMO            10L;3.000000;0.0000;170.0000;0.0000;LITRE;5.700000;969.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;165c61bf6e64b0da31d91e9ea59619a5
1503984;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013173;1;MANDRET BENOIT;TISSOT Stéphane;2501;GAEC DE LA COUR (70);40;OLIGO ELEMENTS;OLIGOS COLZA;20021333;OLEOPRO BMO            10L;3.000000;0.0000;140.0000;0.0000;LITRE;5.700000;798.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a7145ef7a575efdc518017b864514c1a
1503936;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013164;1;MANDRET BENOIT;TISSOT Stéphane;2026;EARL PETITJEAN;40;OLIGO ELEMENTS;OLIGOS COLZA;20015787;UNIBORE AB             10L;3.000000;0.0000;70.0000;0.0000;LITRE;2.290000;160.30;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;71067a2337ccdd3fe5f50d55d5899a03
307980;V;1000001;INTERVAL;2021-2022;02/09/2021 02:00;September;2021;127;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.2500;0.0000;Tonne;600.300000;150.08;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
307986;V;1000001;INTERVAL;2021-2022;11/09/2021 02:00;September;2021;112;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
308000;V;1000001;INTERVAL;2021-2022;10/09/2021 02:00;September;2021;139;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
308005;V;1000001;INTERVAL;2021-2022;08/09/2021 02:00;September;2021;139;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
667037;V;1000001;INTERVAL;2022-2023;16/06/2023 02:00;June;2023;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;VERNEREY Rémi;13642;GAEC DE SILEZE;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20012711;ESTIMIX LAIT 25 HE Comtois**+mg VRAC  MR;0.000000;0.0000;1.9800;0.0000;Tonne;579.000000;1146.42;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;43337399d7a4922f268e3c9aa671a644
666628;V;1000001;INTERVAL;2022-2023;19/06/2023 02:00;June;2023;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;VERNEREY Rémi;12180;EARL DE L' ECUREUIL;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20012715;ESTIMIX 40 Comtois  VRAC              MR;0.000000;0.0000;5.0180;0.0000;Tonne;623.000000;3126.21;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;11eba167b0e9912db94de240f452b530
646523;V;1000001;INTERVAL;2022-2023;22/05/2023 02:00;May;2023;145;;BLF;1,111E+17;1;MANDRET BENOIT;BRESSON Florian;45954;Mr Mathieu ROY;41;MOLLUSCICIDE;MOLLUSCICIDE;20019423;MUSICA                 12KG;4.000000;0.0000;12.0000;0.0000;KILO;5.136000;61.63;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;36efc6561977e40fd7711bd77265d1ca
646406;V;1000001;INTERVAL;2022-2023;02/05/2023 02:00;May;2023;145;;BLF;1,111E+17;1;MANDRET BENOIT;BRESSON Florian;1373;EARL BUFFET;41;HERBICIDES;HERB.MAIS PRE/POST SEMIS;20006736;DUAL GOLD SAFENEUR     5L;1.600000;0.0000;5.0000;0.0000;LITRE;26.496000;132.48;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;edcbaeb936df71892072c3bafd589f29
1450881;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;175;;BCCNF;BCCNF-INT1006567;1;BONNEMAILLE ÉRIC;BLANDIN Alain;5861;Mr DAVID HEGELEN;41;HERBICIDES;HERB.AG OLEOPROT;20013476;KERB FLO               5L;1.800000;0.0000;20.0000;0.0000;LITRE;28.780000;575.60;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;996f79f77e1d9f65eb88a3abbf805d38
1503922;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013163;1;MANDRET BENOIT;TISSOT Stéphane;20665;SCEA LUCOVAL;41;HERBICIDES;HERB.AG OLEOPROT;20021001;QUICK 5% EC            5L;0.700000;0.0000;10.0000;0.0000;LITRE;15.700000;157.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0eba76473436d9703f05485b0cd9c78b
1503927;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;121;;BCCF;BCCF-INT0013164;1;MANDRET BENOIT;TISSOT Stéphane;2026;EARL PETITJEAN;41;HERBICIDES;HERB.AG OLEOPROT;20021001;QUICK 5% EC            5L;0.700000;0.0000;15.0000;0.0000;LITRE;15.700000;235.50;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6722278d9a5e6d1f03ccc59e7c360a73
1504000;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;117;;BCCF;BCCF-INT0013176;1;MANDRET BENOIT;TISSOT Stéphane;3415;GAEC DE LA BERGERIE;41;HERBICIDES;HERB.SOJA/POIS;20015641;CORUM                  5L;1.250000;0.0000;25.0000;0.0000;LITRE;65.000000;1625.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ad2504b6e0f451ba7ad1d8865fa02960
